0	0.29425875824822
1	0.10221620023359
2	0.00383112011520
3	0.00025540800768
4	0.02335386970224
5	0.00811239684394
6	0.00030405715200
7	0.00002027047680
8	0.03715388361720
9	0.01290608588808
10	0.00063852001920
11	0.00004256800128
12	0.00294872092200
13	0.00102429253080
14	0.00005067619200
15	0.00000337841280
16	0.00015790140000
17	0.00005484996000
18	0.00000066484800
19	0.00000004432320
20	0.00001315845000
21	0.00000457083000
22	0.00000005540400
23	0.00000000369360
24	0.00002368521000
25	0.00000822749400
26	0.00000000831060
27	0.00000000055404
28	0.00000197376750
29	0.00000068562450
30	0.00000000069255
31	0.00000000004617
32	0.00036695193696
33	0.00012746751494
34	0.00031531852800
35	0.00002102123520
36	0.00002912316960
37	0.00001011646944
38	0.00002502528000
39	0.00000166835200
40	0.00458689921200
41	0.00159334393680
42	0.00011824444800
43	0.00000788296320
44	0.00036403962000
45	0.00012645586800
46	0.00000938448000
47	0.00000062563200
48	0.00005848200000
49	0.00002031480000
50	0.00000032832000
51	0.00000002188800
52	0.00000487350000
53	0.00000169290000
54	0.00000002736000
55	0.00000000182400
56	0.00001656990000
57	0.00000575586000
58	0.00000010157400
59	0.00000000677160
60	0.00000138082500
61	0.00000047965500
62	0.00000000846450
63	0.00000000056430
64	0.00035118601056
65	0.00012199092998
66	0.00000457228800
67	0.00000030481920
68	0.00058531001760
69	0.00020331821664
70	0.00000762048000
71	0.00000050803200
72	0.00004434166800
73	0.00001540289520
74	0.00000076204800
75	0.00000005080320
76	0.00007390278000
77	0.00002567149200
78	0.00000127008000
79	0.00000008467200
80	0.00003693600000
81	0.00001283040000
82	0.00000015552000
83	0.00000001036800
84	0.00000436050000
85	0.00000151470000
86	0.00000001836000
87	0.00000000122400
88	0.00000554040000
89	0.00000192456000
90	0.00000000194400
91	0.00000000012960
92	0.00000065407500
93	0.00000022720500
94	0.00000000022950
95	0.00000000001530
96	0.00000039414816
97	0.00000013691462
98	0.00000033868800
99	0.00000002257920
100	0.00000065691360
101	0.00000022819104
102	0.00000056448000
103	0.00000003763200
104	0.00000492685200
105	0.00000171143280
106	0.00000012700800
107	0.00000000846720
108	0.00000821142000
109	0.00000285238800
110	0.00000021168000
111	0.00000001411200
112	0.00001231200000
113	0.00000427680000
114	0.00000006912000
115	0.00000000460800
116	0.00000145350000
117	0.00000050490000
118	0.00000000816000
119	0.00000000054400
120	0.00000348840000
121	0.00000121176000
122	0.00000002138400
123	0.00000000142560
124	0.00000041182500
125	0.00000014305500
126	0.00000000252450
127	0.00000000016830
128	0.07356468956206
129	0.02555405005840
130	0.00095778002880
131	0.00006385200192
132	0.00583846742556
133	0.00202809921098
134	0.00007601428800
135	0.00000506761920
136	0.00928847090430
137	0.00322652147202
138	0.00015963000480
139	0.00001064200032
140	0.00073718023050
141	0.00025607313270
142	0.00001266904800
143	0.00000084460320
144	0.00003947535000
145	0.00001371249000
146	0.00000016621200
147	0.00000001108080
148	0.00000328961250
149	0.00000114270750
150	0.00000001385100
151	0.00000000092340
152	0.00000592130250
153	0.00000205687350
154	0.00000000207765
155	0.00000000013851
156	0.00000049344188
157	0.00000017140613
158	0.00000000017314
159	0.00000000001154
160	0.00009173798424
161	0.00003186687874
162	0.00007882963200
163	0.00000525530880
164	0.00000728079240
165	0.00000252911736
166	0.00000625632000
167	0.00000041708800
168	0.00114672480300
169	0.00039833598420
170	0.00002956111200
171	0.00000197074080
